0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
73.69,0.0,4.99,4.69,0.0,20.39,0.11,22.54,0.0,0.0,4.44,0.0,3.98,0.15,0.2,0.0,0.0,0.0,0.0,77.74,0.0,0.55,0.0,0.0,109.47,0.0,0.83,0.46,52.56,4.47,0.31,63.88,0.05,2.37,0.04,0.0,7.34,0.0,0.0,4.74,0.0,0.66,1.41,0.0,4.42,16.03,0.0,0.15,0.0,1.8,3.38,0.14,0.0,5.09,0.18,0.0,0.0,0.02,0.12,0.0,0.0,0.13,0.06,0.0,0.0,8.17,0.0,0.16,0.0,1.87,3.49,0.0,10.21,0.0,0.0,33.78,0.0,0.0,12.5,395.23,0.0,0.69,8.45,2.08,0.0,0.0,0.08,0.0,0.0,0.0,4.6,4.2,32.88,3.65,7.7,26.53,13.15,0.0,0.16,0.0,0.0,0.12,12.27,0.16,0.0,1.07,0.0,0.0,0.0,0.0,0.0,28.67,0.0,41.8,0.0,10.81,0.0,6.88,5.67,198.37,15.77,0.0,0.0,0.15,9.24,1.73,0.0,1.99,3.02,52.76,0.0,0.09,0.0,0.0,0.0,1.94,0.0,0.25,10.8,2.44,9.03,0.0,0.06,47.11,0.0,0.0,0.02,2.42,49.81,0.0,471.01,0.0,0.0,2.27,0.06,23.32,0.0,0.12,4.34,4.63,0.0,0.81,87.99,7.01,28.03,0.0,0.42,0.0,0.0,11.1,0.0,0.0,1.57,0.0,0.0,0.0,0.47,26.12,0.2,0.0,0.68,6.26,0.0,0.0,6.34,12.47,0.96,0.1,0.25,0.0,0.24,0.05,0.0,0.0,0.05,1.88,0.0,0.0,0.55,64.89,1.0
82.85,0.3,3.86,4.03,0.0,8.92,0.33,24.65,0.0,0.0,4.6,0.0,2.99,1.21,0.11,0.12,0.0,0.0,0.0,80.43,0.0,0.08,0.09,0.0,96.12,0.0,0.73,2.49,58.32,3.13,0.23,80.47,0.08,1.81,0.05,0.0,3.35,0.0,0.0,3.36,0.0,1.67,1.44,0.0,5.04,21.59,0.0,0.67,0.0,1.95,2.93,0.01,0.0,3.86,0.0,0.0,0.0,0.04,0.37,0.0,0.0,0.06,0.0,0.0,0.0,6.76,0.0,0.53,0.0,1.28,2.85,0.0,8.42,0.0,0.04,39.33,0.0,0.0,10.07,404.79,0.0,0.11,7.74,1.5,0.0,0.0,0.06,0.0,0.0,0.0,3.36,3.63,28.19,3.46,5.45,22.69,16.29,0.0,0.11,0.0,0.0,0.18,16.09,0.18,0.0,1.04,0.0,0.0,0.0,0.0,0.0,37.31,0.0,45.99,0.0,11.5,0.0,4.93,7.36,217.41,17.82,0.0,0.0,0.17,7.34,1.73,0.0,2.16,2.47,59.87,0.0,0.0,0.0,0.0,0.0,1.6,0.02,0.28,8.94,2.84,7.4,0.0,0.14,49.42,0.0,0.0,0.0,2.91,61.76,0.0,430.58,0.0,0.0,1.64,0.24,24.33,0.0,0.08,3.36,2.5,0.0,0.32,97.92,5.21,13.93,0.0,0.12,0.0,0.0,10.3,0.0,0.05,0.51,0.0,0.0,0.0,0.54,26.99,0.08,0.0,0.96,7.42,0.0,0.0,6.32,10.51,1.26,0.12,0.64,0.0,0.37,0.03,0.0,0.0,0.0,1.33,0.0,0.0,0.47,71.4,0.0
57.55,0.15,5.86,3.79,0.0,21.75,0.12,14.81,0.0,0.0,5.14,0.0,2.29,0.0,0.17,0.12,0.0,0.0,0.0,66.4,0.0,0.25,0.0,0.05,132.47,0.0,0.95,1.06,44.06,6.29,0.25,57.64,0.08,2.38,0.04,0.0,4.51,0.11,0.0,6.04,0.0,0.56,3.31,0.0,3.74,10.0,0.0,0.33,0.0,2.26,4.47,0.11,0.0,4.6,0.3,0.0,0.0,0.1,0.32,0.0,0.0,0.1,0.07,0.0,0.0,9.08,0.0,0.26,0.0,2.7,4.03,0.0,7.97,0.0,0.04,28.12,0.0,0.0,10.78,534.7,0.0,0.0,11.24,2.37,0.0,0.0,0.05,0.0,0.0,0.0,4.87,2.24,36.82,2.7,4.38,31.71,16.49,0.0,0.05,0.0,0.0,0.08,19.38,0.26,0.0,0.76,0.0,0.0,0.0,0.0,0.0,34.07,0.0,30.55,0.0,13.06,0.0,7.19,6.04,212.99,14.92,0.0,0.0,0.0,9.71,2.24,0.0,2.33,3.14,45.07,0.0,0.1,0.0,0.0,0.0,1.76,0.0,0.27,12.83,3.13,10.01,0.0,0.1,29.97,0.0,0.0,0.05,1.84,45.07,0.0,398.46,0.0,0.0,2.2,0.04,27.5,0.0,0.03,3.94,4.83,0.0,1.26,78.36,8.75,38.25,0.0,0.71,0.0,0.0,10.19,0.0,0.0,1.77,0.0,0.0,0.0,0.67,26.51,0.29,0.0,0.99,9.98,0.0,0.0,6.95,10.43,0.6,0.11,0.15,0.0,0.31,0.04,0.0,0.0,0.0,2.32,0.0,0.0,0.53,62.86,1.0
72.01,0.0,4.0,4.36,0.0,21.43,0.2,27.35,0.05,0.02,3.95,0.0,3.27,0.0,0.17,0.0,0.0,0.0,0.0,83.58,0.0,0.08,0.09,0.0,111.74,0.0,0.8,0.49,62.12,2.92,0.49,89.64,0.13,1.81,0.04,0.0,6.3,0.0,0.0,4.29,0.03,1.04,2.07,0.0,3.57,21.97,0.0,0.66,0.02,1.89,3.65,0.09,0.0,4.16,0.0,0.03,0.0,0.04,0.07,0.0,0.0,0.06,0.0,0.0,0.0,6.58,0.0,0.52,0.0,1.76,3.58,0.0,11.2,0.0,0.04,42.93,0.0,0.31,12.08,330.48,0.0,1.2,7.51,0.89,0.0,0.0,0.02,0.0,0.0,0.22,3.72,6.86,35.74,8.61,7.11,18.54,16.25,0.0,0.0,0.0,0.0,0.04,28.02,0.35,0.0,0.43,0.0,0.0,0.0,0.0,0.0,37.19,0.0,56.21,0.0,11.56,0.0,5.44,6.65,206.06,21.15,0.0,0.0,0.0,10.72,1.34,0.0,2.09,2.21,49.04,0.0,0.0,0.0,0.05,0.03,0.54,0.0,0.07,12.77,2.61,8.69,0.0,0.02,61.1,0.0,0.0,0.0,2.43,60.75,0.0,462.66,0.0,0.0,1.54,0.1,22.63,0.0,0.0,3.5,2.7,0.0,0.34,109.85,4.92,26.51,0.0,0.56,0.0,0.0,9.9,0.0,0.0,0.39,0.0,0.0,0.0,0.86,29.35,0.04,0.0,0.87,7.05,0.0,0.0,7.78,10.44,0.61,0.0,0.62,0.0,0.15,0.01,0.0,0.0,0.0,1.56,0.0,0.0,0.84,68.92,1.0
57.06,0.0,3.1,4.69,0.0,10.15,0.16,15.62,0.0,0.02,4.03,0.0,1.4,0.0,0.18,0.0,0.0,0.0,0.06,66.02,0.0,0.38,0.0,0.09,84.76,0.0,0.66,2.35,48.11,3.8,0.16,70.41,0.08,1.58,0.04,0.0,7.8,0.33,0.0,3.44,0.0,1.13,1.3,0.0,3.97,17.68,0.0,0.34,0.0,1.92,3.41,0.11,0.0,6.06,0.0,0.0,0.0,0.08,0.2,0.0,0.0,0.1,0.07,0.0,0.0,7.81,0.0,0.71,0.0,1.34,3.24,0.0,5.58,0.0,0.12,27.28,0.0,0.0,10.64,572.97,0.0,0.45,6.81,1.63,0.0,0.0,0.03,0.0,0.0,0.0,3.19,2.21,29.36,3.83,4.9,21.52,14.59,0.0,0.0,0.0,0.0,0.18,19.97,0.09,0.0,0.7,0.02,0.0,0.0,0.0,0.0,32.36,0.0,40.56,0.0,13.83,0.0,5.84,6.9,185.2,28.13,0.0,0.02,0.18,8.97,2.01,0.0,1.83,2.43,45.28,0.0,0.1,0.0,0.0,0.0,1.09,0.0,0.14,10.89,1.99,7.0,0.0,0.07,40.96,0.0,0.03,0.0,2.97,58.27,0.0,311.84,0.0,0.0,1.39,0.03,27.93,0.0,0.11,3.89,2.72,0.0,0.43,75.72,5.04,14.75,0.0,0.0,0.0,0.4,8.89,0.0,0.0,0.58,0.0,0.0,0.0,1.43,26.84,0.15,0.0,1.63,9.06,0.0,0.0,6.44,13.09,0.85,0.0,0.68,0.0,0.1,0.09,0.0,0.0,0.0,1.69,0.0,0.03,0.39,65.47,0.0
73.95,0.07,2.35,3.35,0.0,19.88,0.11,23.16,0.0,0.02,2.6,0.0,2.34,0.93,0.17,0.11,0.0,0.0,0.11,77.5,0.0,0.28,0.08,0.13,87.38,0.0,0.48,0.73,60.22,1.92,0.45,78.63,0.02,1.67,0.04,0.0,5.41,0.0,0.0,2.58,0.0,0.62,0.72,0.0,4.72,25.12,0.0,0.0,0.0,1.24,2.82,0.01,0.0,3.06,0.0,0.0,0.0,0.02,0.33,0.0,0.0,0.08,0.06,0.0,0.0,5.66,0.0,0.49,0.0,1.41,2.57,0.0,7.17,0.0,0.11,41.44,0.0,0.0,9.56,520.33,0.0,0.51,4.19,1.33,0.0,0.0,0.02,0.0,0.0,0.0,1.96,4.83,30.08,6.47,5.87,17.31,13.0,0.0,0.1,0.14,0.08,0.12,20.99,0.65,0.0,0.36,0.0,0.0,0.0,0.0,0.0,39.53,0.0,51.68,0.0,11.41,0.0,4.3,6.9,153.69,36.77,0.0,0.0,0.0,6.77,1.1,0.0,1.57,2.33,51.15,0.0,0.09,0.0,0.0,0.03,0.51,0.0,0.13,8.54,1.78,6.07,0.0,0.03,56.6,0.0,0.0,0.0,0.84,78.88,0.0,377.65,0.0,0.0,1.53,0.15,10.9,0.0,0.02,2.87,1.74,0.0,0.2,93.21,4.05,12.27,0.0,0.0,0.0,0.0,6.84,0.0,0.07,0.11,0.0,0.0,0.0,0.28,31.46,0.27,0.0,0.49,7.66,0.0,0.0,7.87,8.43,0.85,0.21,0.63,0.0,0.22,0.13,0.0,0.0,0.0,1.18,0.0,0.0,0.36,76.35,1.0
72.09,0.21,3.85,3.31,0.0,26.74,0.08,24.22,0.0,0.02,4.14,0.0,4.14,0.17,0.12,0.12,0.0,0.0,0.06,82.09,0.0,0.28,0.0,0.04,119.96,0.0,0.84,1.68,54.82,3.38,0.42,77.49,0.17,2.38,0.04,0.0,4.91,0.0,0.0,4.92,0.0,0.74,2.46,0.0,3.69,16.91,0.0,0.48,0.0,1.92,4.78,0.22,0.0,3.16,0.19,0.03,0.0,0.04,0.76,0.0,0.09,0.14,0.0,0.03,0.0,8.6,0.0,0.25,0.0,2.09,3.45,0.0,7.58,0.0,0.0,37.07,0.0,0.0,12.7,374.28,0.0,0.32,7.68,1.28,0.0,0.0,0.06,0.0,0.0,0.22,3.53,3.84,37.16,4.97,4.38,21.29,15.57,0.0,0.03,0.0,0.0,0.08,24.5,0.25,0.0,0.92,0.0,0.0,0.0,0.0,0.0,37.06,0.0,44.48,0.0,12.89,0.0,6.36,7.04,245.78,20.2,0.0,0.0,0.0,9.99,1.48,0.0,1.79,2.91,58.91,0.0,0.0,0.0,0.0,0.03,0.62,0.0,0.4,12.34,1.95,8.47,0.0,0.18,50.14,0.0,0.0,0.07,2.02,59.82,0.0,427.0,0.0,0.0,1.74,0.1,18.07,0.0,0.1,3.74,4.61,0.0,0.61,102.26,6.46,37.65,0.0,0.13,0.0,0.0,8.52,0.0,0.0,0.49,0.0,0.0,0.24,0.92,25.37,0.04,0.0,0.68,6.55,0.0,0.0,7.07,9.05,0.44,0.22,0.23,0.0,0.21,0.02,0.0,0.0,0.0,1.92,0.0,0.0,0.52,64.69,1.0
88.09,0.0,3.27,3.95,0.0,8.1,0.21,22.4,0.0,0.02,4.82,0.0,4.61,0.18,0.17,0.0,0.0,0.0,0.18,79.49,0.0,0.51,0.09,0.0,102.13,0.0,0.83,0.48,52.93,2.78,0.34,92.52,0.2,1.33,0.05,0.0,5.99,0.0,0.0,3.28,0.0,1.03,2.28,0.0,4.42,24.61,0.0,0.17,0.0,1.58,3.31,0.15,0.0,4.7,0.0,0.0,0.0,0.04,1.14,0.0,0.0,0.08,0.0,0.0,0.0,7.22,0.07,0.63,0.0,1.43,3.2,0.0,9.28,0.0,0.0,39.49,0.0,0.0,9.66,399.83,0.0,0.67,7.0,1.64,0.0,0.0,0.08,0.0,0.0,0.23,3.69,8.45,35.36,3.76,5.1,17.91,20.81,0.0,0.05,0.0,0.0,0.13,16.49,0.27,0.0,0.61,0.0,0.0,0.0,0.0,0.0,43.14,0.0,52.83,0.0,10.09,0.0,4.86,6.83,183.62,27.74,0.0,0.0,0.0,8.78,1.13,0.0,1.95,2.56,61.88,0.0,0.3,0.0,0.0,0.03,0.83,0.0,0.14,7.44,1.25,6.89,0.0,0.07,55.56,0.68,0.0,0.02,1.96,69.77,0.0,451.46,0.0,0.0,1.57,0.16,11.34,0.0,0.05,2.86,1.58,0.0,0.29,97.22,5.17,16.31,0.0,0.0,0.0,0.0,9.13,0.0,0.0,0.51,0.0,0.0,0.0,1.34,31.49,0.0,0.0,0.62,6.86,0.0,0.0,8.48,7.43,0.85,0.0,0.4,0.0,0.36,0.01,0.0,0.0,0.0,1.27,0.0,0.0,0.08,77.08,1.0
68.3,0.34,4.05,4.12,0.0,8.05,0.25,24.53,0.0,0.04,3.92,0.0,2.95,0.0,0.12,0.0,0.0,0.0,0.05,77.6,0.0,0.36,0.16,0.04,106.64,0.0,0.72,0.56,59.23,3.58,0.41,71.69,0.07,1.98,0.0,0.0,3.89,0.0,0.0,3.03,0.0,0.42,2.3,0.0,4.34,20.06,0.0,0.0,0.0,1.65,3.12,0.16,0.0,3.36,0.0,0.02,0.0,0.0,0.59,0.0,0.0,0.2,0.0,0.02,0.04,7.49,0.0,0.32,0.0,1.77,2.85,0.0,8.06,0.0,0.07,33.79,0.0,0.09,9.66,464.18,0.0,0.1,7.49,1.34,0.0,0.1,0.04,0.0,0.0,0.0,3.64,4.21,35.46,3.6,6.66,23.18,15.91,0.0,0.05,0.0,0.0,0.08,16.61,0.39,0.0,0.74,0.0,0.0,0.0,0.0,0.0,38.44,0.0,42.94,0.0,10.94,0.0,5.14,5.77,207.2,21.54,0.0,0.0,0.16,6.95,2.11,0.0,1.72,2.38,64.09,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.31,10.69,2.73,7.62,0.0,0.09,48.85,0.0,0.0,0.0,2.0,60.43,0.0,464.58,0.0,0.0,1.9,0.08,32.31,0.0,0.1,4.21,2.16,0.0,0.41,96.76,5.78,21.36,0.0,0.09,0.0,0.0,8.97,0.0,0.0,0.45,0.0,0.0,0.0,0.49,27.09,0.15,0.0,0.88,7.6,0.0,0.0,6.44,7.74,1.61,0.21,0.71,0.0,0.09,0.15,0.0,0.0,0.0,1.31,0.0,0.0,0.14,65.47,0.0
66.8,0.0,2.96,3.69,0.0,16.78,0.15,30.47,0.0,0.0,3.66,0.0,2.68,0.48,0.07,0.0,0.0,0.0,0.06,86.87,0.0,0.16,0.08,0.0,98.06,0.0,0.53,0.21,66.47,2.6,0.61,86.2,0.04,1.54,0.13,0.0,6.79,0.0,0.0,3.67,0.0,0.61,3.43,0.0,3.84,23.79,0.0,0.47,0.0,1.49,3.98,0.04,0.0,2.53,0.19,0.0,0.0,0.08,0.31,0.0,0.0,0.18,0.06,0.03,0.0,5.48,0.0,0.33,0.0,0.93,3.4,0.0,12.08,0.0,0.0,48.44,0.0,0.0,11.69,427.33,0.0,0.62,6.49,1.09,0.0,0.0,0.44,0.0,0.0,0.0,2.9,6.65,38.06,4.63,4.36,20.94,14.9,0.13,0.08,0.0,0.0,0.04,18.32,0.41,0.0,1.05,0.02,0.0,0.0,0.0,0.0,38.12,0.0,63.97,0.0,10.86,0.0,4.19,6.98,186.4,31.29,0.0,0.02,0.16,8.1,1.15,0.0,1.73,2.78,61.17,0.0,0.09,0.0,0.0,0.0,1.1,0.0,0.33,11.07,2.02,6.64,0.0,0.03,66.74,0.0,0.0,0.0,1.36,97.22,0.0,428.4,0.0,0.0,1.56,0.1,13.42,0.0,0.13,2.76,2.47,0.0,0.36,99.51,6.06,19.06,0.0,0.36,0.0,0.0,10.48,0.0,0.0,0.25,0.0,0.0,0.23,0.83,32.24,0.11,0.0,0.37,5.73,0.0,0.0,6.66,9.76,0.83,0.0,0.9,0.0,0.19,0.03,0.0,0.0,0.0,1.48,0.0,0.0,0.37,76.77,0.0
52.34,0.14,3.31,4.47,0.0,12.43,0.19,17.91,0.0,0.04,4.37,0.0,2.7,0.17,0.4,0.0,0.0,0.0,0.0,61.4,0.0,0.53,0.09,0.0,100.35,0.0,1.05,2.27,47.58,3.99,0.66,80.03,0.2,1.94,0.17,0.0,2.52,0.1,0.0,4.13,0.0,1.48,2.17,0.0,3.68,19.85,0.0,0.32,0.0,1.48,3.12,0.04,0.0,4.1,0.1,0.0,0.0,0.0,0.66,0.0,0.0,0.1,0.06,0.0,0.0,7.08,0.0,0.84,0.0,1.76,3.83,0.0,8.74,0.0,0.04,35.1,0.0,0.0,9.27,493.47,0.0,0.21,6.97,1.9,0.0,0.0,0.05,0.0,0.0,0.22,3.82,5.98,30.4,6.52,5.95,22.31,16.59,0.06,0.05,0.0,0.08,0.04,18.68,0.17,0.0,0.2,0.0,0.0,0.0,0.0,0.0,29.57,0.0,42.97,0.0,11.27,0.0,4.94,6.45,172.82,19.67,0.0,0.0,0.0,8.74,1.79,0.0,1.78,2.45,41.49,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.27,8.92,3.89,7.31,0.0,0.03,47.61,0.0,0.0,0.0,1.2,50.26,0.0,357.8,0.0,0.0,1.34,0.1,13.12,0.13,0.1,3.66,2.65,0.0,0.59,73.28,4.4,24.59,0.0,0.33,0.0,0.0,7.78,0.0,0.0,0.79,0.0,0.0,0.18,0.41,22.7,0.08,0.0,1.4,8.42,0.0,0.0,6.43,8.17,0.87,0.11,0.26,0.0,0.12,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.52,57.06,1.0
84.35,0.0,3.47,4.07,0.0,23.87,0.12,25.09,0.0,0.0,3.39,0.0,5.47,0.81,0.17,0.11,0.0,0.0,0.22,79.76,0.0,0.51,0.08,0.04,93.19,0.0,0.64,0.66,62.94,2.76,0.85,77.3,0.07,1.75,0.21,0.0,14.96,0.1,0.0,3.42,0.03,0.94,3.6,0.0,4.54,26.79,0.0,0.0,0.0,1.76,4.64,0.1,0.0,3.51,0.0,0.0,0.0,0.06,0.33,0.0,0.0,0.08,0.0,0.05,0.0,5.25,0.0,0.0,0.0,0.98,2.86,0.0,10.25,0.0,0.04,44.57,0.0,0.1,10.78,266.77,0.0,0.42,7.32,1.68,0.0,0.0,0.19,0.0,0.0,0.21,3.23,10.38,34.54,4.19,4.81,21.77,17.64,0.0,0.1,0.0,0.08,0.04,22.95,0.17,0.0,0.69,0.0,0.0,0.0,0.0,0.0,35.41,0.0,53.9,0.0,11.98,0.0,4.77,7.12,175.47,28.21,0.0,0.0,0.0,7.92,1.32,0.0,1.41,2.73,55.73,0.0,0.28,0.0,0.0,0.0,0.95,0.0,0.2,9.69,2.81,6.11,0.0,0.02,66.18,0.0,0.0,0.0,1.71,80.98,0.0,393.45,0.0,0.0,1.61,0.03,12.64,0.0,0.05,3.8,2.44,0.0,0.4,88.61,5.0,21.51,0.0,0.0,0.0,0.0,8.24,0.0,0.07,0.41,0.0,0.0,0.0,1.69,28.14,0.06,0.0,0.33,6.31,0.0,0.0,8.29,10.16,1.02,0.0,0.56,0.0,0.24,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.88,73.56,0.0
55.27,0.19,4.7,4.27,0.0,12.27,0.14,23.63,0.0,0.0,3.67,0.0,2.14,0.29,0.15,0.0,0.0,0.0,0.0,69.34,0.0,0.36,0.08,0.0,104.1,0.0,0.45,0.26,49.28,3.19,0.71,87.72,0.1,1.54,0.1,0.0,31.7,0.09,0.0,3.55,0.03,0.31,1.61,0.0,3.7,17.82,0.0,0.28,0.0,1.87,3.77,0.18,0.0,3.76,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.19,0.0,0.02,0.0,5.34,0.0,0.37,0.0,1.25,3.2,0.0,13.03,0.0,0.03,53.77,0.0,0.09,9.27,485.73,0.0,0.56,6.36,1.44,0.0,0.0,0.04,0.0,0.0,0.0,2.97,11.21,39.76,3.56,3.0,18.69,17.45,0.0,0.04,0.0,0.0,0.15,11.9,0.59,0.0,1.03,0.0,0.0,0.0,0.0,0.0,44.03,0.0,61.89,0.0,10.55,0.0,5.1,8.05,115.55,26.51,0.0,0.0,0.29,8.37,1.23,0.0,1.92,2.93,67.72,0.0,0.0,0.0,0.0,0.02,0.39,0.03,0.06,9.16,3.66,6.51,0.0,0.01,60.47,0.0,0.0,0.0,1.91,68.91,0.0,373.2,0.0,0.0,1.14,0.01,10.1,0.0,0.07,2.13,3.36,0.0,0.37,94.96,6.01,23.95,0.0,0.26,0.0,0.0,13.49,0.15,0.06,0.27,0.0,0.0,0.0,1.52,30.5,0.27,0.0,0.31,4.85,0.0,0.0,8.35,9.07,1.42,0.1,0.53,0.0,0.39,0.01,0.0,0.0,0.0,0.9,0.0,0.0,0.2,80.19,0.0
72.7,0.11,3.98,4.08,0.0,16.97,0.06,24.72,0.0,0.0,3.24,0.0,2.87,0.26,0.13,0.09,0.0,0.0,0.0,77.15,0.0,0.17,0.2,0.04,120.81,0.0,0.71,2.49,57.85,4.16,0.19,67.22,0.21,1.53,0.0,0.0,6.9,0.0,0.0,4.47,0.0,0.58,3.61,0.0,4.49,16.64,0.0,0.75,0.0,1.9,3.4,0.08,0.0,2.47,0.0,0.02,0.0,0.1,0.26,0.0,0.0,0.35,0.0,0.0,0.0,8.18,0.14,0.4,0.0,2.46,2.74,0.0,10.95,0.0,0.0,38.42,0.0,0.0,12.49,340.55,0.0,0.17,7.58,1.6,0.0,0.08,0.17,0.0,0.0,0.0,4.95,3.63,36.15,2.88,8.93,24.28,15.71,0.0,0.1,0.0,0.0,0.03,23.49,0.4,0.36,0.79,0.0,0.0,0.0,0.0,0.0,35.44,0.0,39.96,0.0,11.5,0.0,7.04,6.03,268.91,11.68,0.0,0.0,0.0,7.78,1.42,0.0,2.01,2.2,49.99,0.0,0.22,0.0,0.04,0.0,2.23,0.01,0.11,10.48,2.99,8.46,0.0,0.04,42.12,0.0,0.0,0.04,0.84,56.52,0.0,568.29,0.0,0.0,2.4,0.09,29.31,0.0,0.06,4.73,3.39,0.0,0.4,110.89,6.57,22.14,0.0,0.53,0.08,0.0,11.51,0.0,0.06,0.6,0.0,0.0,0.0,0.59,26.9,0.08,0.0,0.37,6.06,0.0,0.0,4.81,6.13,1.08,0.35,0.51,0.0,0.34,0.04,0.0,0.0,0.0,1.36,0.0,0.0,0.47,66.53,1.0
91.67,0.0,2.81,3.44,0.0,12.26,0.13,34.02,0.0,0.02,2.82,0.0,5.09,0.71,0.1,0.13,0.0,0.0,0.0,91.46,0.0,0.18,0.0,0.0,118.74,0.08,0.54,1.28,68.13,2.96,0.29,94.07,0.02,1.23,0.05,0.0,7.17,0.0,0.0,3.46,0.0,0.6,3.14,0.0,5.07,21.56,0.0,1.03,0.0,1.6,3.44,0.1,0.0,2.65,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.22,0.0,0.0,0.0,6.47,0.0,0.46,0.0,1.47,2.65,0.0,8.08,0.0,0.0,42.2,0.0,0.0,10.72,244.78,0.0,0.34,7.64,1.5,0.0,0.11,0.16,0.0,0.0,0.23,4.31,3.4,43.5,4.78,10.15,21.63,19.96,0.0,0.17,0.0,0.0,0.05,26.21,0.27,0.0,0.57,0.0,0.0,0.0,0.0,0.0,46.37,0.0,48.94,0.0,11.74,0.0,5.36,6.1,265.71,25.23,0.0,0.0,0.0,6.29,1.25,0.0,1.73,2.13,74.78,0.0,0.0,0.0,0.0,0.0,2.49,0.02,0.22,12.64,2.41,7.31,0.0,0.09,56.86,0.0,0.0,0.0,1.21,79.11,0.0,585.93,0.0,0.0,2.02,0.09,19.14,0.0,0.0,3.38,2.17,0.0,0.24,122.59,5.17,15.37,0.0,0.11,0.0,0.0,10.21,0.0,0.0,0.2,0.0,0.0,0.1,0.12,30.92,0.22,0.0,0.56,7.52,0.0,0.0,5.85,8.69,1.01,0.0,0.53,0.0,0.26,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.32,76.38,1.0
75.29,0.06,4.23,3.71,0.0,13.79,0.13,20.94,0.0,0.0,3.86,0.0,2.34,0.14,0.11,0.1,0.0,0.0,0.0,77.79,0.0,0.32,0.0,0.0,103.76,0.0,0.84,0.65,59.37,4.04,0.18,81.1,0.17,2.23,0.09,0.0,12.89,0.26,0.0,4.61,0.0,0.41,3.24,0.0,4.9,20.67,0.0,0.54,0.0,1.87,2.89,0.09,0.0,4.1,0.08,0.0,0.0,0.03,0.22,0.0,0.0,0.22,0.05,0.0,0.0,8.21,0.0,0.64,0.0,2.59,3.23,0.0,9.3,0.0,0.0,38.06,0.0,0.0,12.49,296.2,0.0,0.27,9.5,1.6,0.0,0.0,0.08,0.0,0.0,0.0,4.28,7.31,31.9,3.27,4.92,24.59,16.43,0.0,0.04,0.0,0.07,0.07,15.94,0.21,0.0,0.48,0.0,0.0,0.0,0.0,0.0,33.96,0.0,40.92,0.0,12.6,0.0,5.07,5.96,230.37,20.23,0.0,0.0,0.14,9.59,1.72,0.0,2.39,2.49,50.05,0.0,0.32,0.0,0.0,0.0,1.24,0.0,0.17,11.78,2.37,8.33,0.0,0.07,48.67,0.0,0.0,0.0,2.52,61.9,0.0,418.88,0.0,0.0,1.88,0.26,23.54,0.0,0.02,4.58,3.65,0.0,0.77,91.29,6.08,25.45,0.0,0.19,0.0,0.0,8.66,0.0,0.0,1.51,0.0,0.46,0.08,0.74,26.67,0.28,0.0,0.54,9.74,0.0,0.0,8.1,10.34,0.87,0.0,0.55,0.0,0.08,0.01,0.0,0.0,0.0,1.75,0.0,0.0,1.52,64.41,1.0
